09:22:27	 Account: hatuthuyen1	Name: Teolas	 DelItem: Tóc S­¬ng
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] quan Ên
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] quan Ên
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] quan Ên
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] quan Ên
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] quan Ên
16:54:07	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] quan Ên
16:54:20	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:54:20	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:54:20	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:54:20	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] quan Ên
16:54:20	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] quan Ên
16:54:20	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: [ Nguyªn So¸i ] quan Ên
16:54:20	 Account: kimdonghuynh01	Name: §ŞaÙT¹ngÙV­¬ngÙ	 DelItem: Tóc S­¬ng
16:54:26	 Account: taochiai	Name: CuuKiemTY	 DelItem: [ Nguyªn So¸i ] quan Ên
16:54:26	 Account: taochiai	Name: CuuKiemTY	 DelItem: [ Nguyªn So¸i ] quan Ên
16:54:26	 Account: taochiai	Name: CuuKiemTY	 DelItem: [ Nguyªn So¸i ] phi phong
16:54:26	 Account: taochiai	Name: CuuKiemTY	 DelItem: [ Nguyªn So¸i ] phi phong
16:54:26	 Account: taochiai	Name: CuuKiemTY	 DelItem: [ Nguyªn So¸i ] phi phong
16:54:26	 Account: taochiai	Name: CuuKiemTY	 DelItem: Kim Phong §ång T­íc Xu©n Th©m
16:54:34	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:54:34	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:54:34	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] chiÕn m·
16:54:46	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: Tóc S­¬ng
16:55:16	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:55:16	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:55:16	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:55:16	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:55:16	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:55:16	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:55:16	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:55:16	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:55:16	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] phi phong
16:55:47	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:55:47	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:55:47	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:55:47	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:55:47	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:55:47	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:55:47	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:55:47	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:55:47	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: [ Nguyªn So¸i ] trang søc
16:59:41	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: Kim Phong Kú L©n HuyÕt
17:00:20	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: Kim Phong §ång T­íc Xu©n Th©m
17:00:20	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: Kim Phong Thiªn Lı Th¶o Th­îng Phi
17:00:20	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: Kim Phong Lan §×nh Ngäc
17:00:20	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: Kim Phong HËu NghÖ dÉn cung
17:00:20	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: Kim Phong §o¹t Hån Ngäc ®¸i
17:00:20	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: Kim Phong Tr¹c Liªn Quang
17:00:20	 Account: vanchuong	Name: ÙzPiiÙÙ	 DelItem: Kim Phong Thanh D­¬ng Kh«i
17:05:27	 Account: toansu4	Name: ThİchÙTh×ÙCh¬i	 DelItem: Kim Phong §ång T­íc Xu©n Th©m
17:05:27	 Account: toansu4	Name: ThİchÙTh×ÙCh¬i	 DelItem: Kim Phong Thiªn Lı Th¶o Th­îng Phi
17:05:27	 Account: toansu4	Name: ThİchÙTh×ÙCh¬i	 DelItem: Kim Phong Lan §×nh Ngäc
17:05:27	 Account: toansu4	Name: ThİchÙTh×ÙCh¬i	 DelItem: Kim Phong HËu NghÖ dÉn cung
17:05:27	 Account: toansu4	Name: ThİchÙTh×ÙCh¬i	 DelItem: Kim Phong §o¹t Hån Ngäc ®¸i
17:05:27	 Account: toansu4	Name: ThİchÙTh×ÙCh¬i	 DelItem: Kim Phong C«ng CÈn Tam Th¸n
17:05:27	 Account: toansu4	Name: ThİchÙTh×ÙCh¬i	 DelItem: Kim Phong Kú L©n HuyÕt
17:05:27	 Account: toansu4	Name: ThİchÙTh×ÙCh¬i	 DelItem: Kim Phong Thanh D­¬ng Kh«i
17:08:17	 Account: haitran4	Name: AutoSieuBua	 DelItem: Tóc S­¬ng
17:10:19	 Account: haitran4	Name: AutoSieuBua	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 9]
17:10:19	 Account: haitran4	Name: AutoSieuBua	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 8]
17:10:19	 Account: haitran4	Name: AutoSieuBua	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 7]
17:10:19	 Account: haitran4	Name: AutoSieuBua	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 6]
17:10:19	 Account: haitran4	Name: AutoSieuBua	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 5]
17:10:19	 Account: haitran4	Name: AutoSieuBua	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 4]
17:10:19	 Account: haitran4	Name: AutoSieuBua	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 3]
17:10:19	 Account: haitran4	Name: AutoSieuBua	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 2]
17:10:19	 Account: haitran4	Name: AutoSieuBua	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 1]
17:12:05	 Account: haitran4	Name: AutoSieuBua	 DelItem: [ Nguyªn So¸i ] chiÕn m·
17:12:05	 Account: haitran4	Name: AutoSieuBua	 DelItem: [ Nguyªn So¸i ] chiÕn m·
17:20:27	 Account: bocaian3	Name: Thİch§ñThø	 DelItem: [ Nguyªn So¸i ] quan Ên
17:20:27	 Account: bocaian3	Name: Thİch§ñThø	 DelItem: [ Nguyªn So¸i ] trang søc
17:20:27	 Account: bocaian3	Name: Thİch§ñThø	 DelItem: [ Nguyªn So¸i ] phi phong
17:20:27	 Account: bocaian3	Name: Thİch§ñThø	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 1]
17:22:07	 Account: haitran3	Name: AutoQuay	 DelItem: Tóc S­¬ng
17:24:25	 Account: bocaian3	Name: Thİch§ñThø	 DelItem: [ Nguyªn So¸i ] chiÕn m·
17:28:58	 Account: hieuphan	Name: DiepCoThanh	 DelItem: B¸ V­¬ngTiªu
17:28:58	 Account: hieuphan	Name: DiepCoThanh	 DelItem: Tóc S­¬ng
17:32:50	 Account: hieuphan	Name: DiepCoThanh	 DelItem: Kim Phong Thiªn Lı Th¶o Th­îng Phi
17:32:50	 Account: hieuphan	Name: DiepCoThanh	 DelItem: Kim Phong Lan §×nh Ngäc
17:32:50	 Account: hieuphan	Name: DiepCoThanh	 DelItem: Kim Phong §o¹t Hån Ngäc ®¸i
17:32:50	 Account: hieuphan	Name: DiepCoThanh	 DelItem: Kim Phong C«ng CÈn Tam Th¸n
17:32:50	 Account: hieuphan	Name: DiepCoThanh	 DelItem: Kim Phong Kú L©n HuyÕt
17:32:50	 Account: hieuphan	Name: DiepCoThanh	 DelItem: Kim Phong Thanh D­¬ng Kh«i
17:34:44	 Account: haitran3	Name: AutoQuay	 DelItem: LÖnh bµi
17:34:44	 Account: haitran3	Name: AutoQuay	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 1]
17:34:44	 Account: haitran3	Name: AutoQuay	 DelItem: Thiªn s¬n  B¶o Lé 
17:34:44	 Account: haitran3	Name: AutoQuay	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 1]
17:34:44	 Account: haitran3	Name: AutoQuay	 DelItem: [ Nguyªn So¸i ] quan Ên
17:34:44	 Account: haitran3	Name: AutoQuay	 DelItem: B¶o R­¬ng §å Xanh
17:49:36	 Account: okila03	Name: Okilaz	 DelItem: [ Nguyªn So¸i ] chiÕn m·
17:49:36	 Account: okila03	Name: Okilaz	 DelItem: [ Nguyªn So¸i ] chiÕn m·
17:49:36	 Account: okila03	Name: Okilaz	 DelItem: [ Nguyªn So¸i ] chiÕn m·
17:49:49	 Account: okila03	Name: Okilaz	 DelItem: Kim Phong §ång T­íc Xu©n Th©m
17:49:49	 Account: okila03	Name: Okilaz	 DelItem: [ Nguyªn So¸i ] chiÕn m·
17:49:49	 Account: okila03	Name: Okilaz	 DelItem: [ Nguyªn So¸i ] chiÕn m·
17:49:49	 Account: okila03	Name: Okilaz	 DelItem: [ Nguyªn So¸i ] chiÕn m·
17:50:02	 Account: okila03	Name: Okilaz	 DelItem: [ Nguyªn So¸i ] chiÕn m·
17:50:02	 Account: okila03	Name: Okilaz	 DelItem: Tóc S­¬ng
17:50:02	 Account: okila03	Name: Okilaz	 DelItem: [ Nguyªn So¸i ] chiÕn m·
17:50:07	 Account: okila03	Name: Okilaz	 DelItem: [ Nguyªn So¸i ] chiÕn m·
18:12:59	 Account: gacngay03	Name: TestDMN	 DelItem: [ Nguyªn So¸i ] chiÕn m·
18:12:59	 Account: gacngay03	Name: TestDMN	 DelItem: [ Nguyªn So¸i ] chiÕn m·
18:14:58	 Account: gacngay03	Name: TestDMN	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 1]
18:14:58	 Account: gacngay03	Name: TestDMN	 DelItem: [ Nguyªn So¸i ] phi phong
18:14:58	 Account: gacngay03	Name: TestDMN	 DelItem: [ Nguyªn So¸i ] trang søc
18:14:58	 Account: gacngay03	Name: TestDMN	 DelItem: [ Nguyªn So¸i ] quan Ên
18:21:49	 Account: gacngay03	Name: TestDMN	 DelItem: Kim Phong Tr¹c Liªn Quang
18:24:05	 Account: gacngay03	Name: TestDMN	 DelItem: [ Nguyªn So¸i ] chiÕn m·
18:24:05	 Account: gacngay03	Name: TestDMN	 DelItem: [ Nguyªn So¸i ] chiÕn m·
18:24:05	 Account: gacngay03	Name: TestDMN	 DelItem: Tóc S­¬ng
18:35:48	 Account: haitran4	Name: AutoSieuBua	 DelItem: [ Nguyªn So¸i ] trang søc
18:46:58	 Account: haumiss01	Name: nacarot01	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 1]
23:19:42	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: Tóc S­¬ng
23:19:42	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: Kim Phong HËu NghÖ dÉn cung
23:19:42	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: ChiÕn cæ 
23:19:42	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: LÖnh bµi
23:19:42	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: Phong V©n Phi Tèc hoµn
23:19:42	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: ChiÕn cæ 
23:19:42	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: [ Nguyªn So¸i ] chiÕn m·
23:19:42	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: [ Nguyªn So¸i ] mÆt n¹ [cÊp 1]
23:19:42	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: B¸ V­¬ngTiªu
23:19:42	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: Hång B¶o Th¹ch Giíi ChØ
23:20:51	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: [ Nguyªn So¸i ] quan Ên
23:20:51	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: [ Nguyªn So¸i ] trang søc
23:20:51	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: [ Nguyªn So¸i ] phi phong
23:21:59	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: [ Nguyªn So¸i ] chiÕn m·
23:21:59	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: LÖnh bµi
23:21:59	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: ChiÕn cæ 
23:21:59	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: Tiªn Th¶o Lé 
23:21:59	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: Phong V©n Phi Tèc hoµn
23:21:59	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: Vßng Hoa ThÊt TŞch
23:21:59	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: B¸nh Trung Thu Nh©n Dõa
23:27:05	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: Kim Phong Thiªn Lı Th¶o Th­îng Phi
23:40:24	 Account: truongac04	Name: RosiÙEmÙBeÙDau	 DelItem: Kim Phong Lan §×nh Ngäc
