EqName	SwordShieldWFreeStand	ShieldSwordWFreeStand	FreeStand1	FreeStand2	FreeStand3	MeleeWStand	RangeWStand	DoubleWStand	SwordShieldWStand	ShieldSwordWStand	GuqinWStand1	GuqinWStand2	FreeWalk	NormalWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	SwordShieldWWalk	ShieldSwordWWalk	GuqinWWalk	FreeRun	NormalRun	MeleeWRun	RangeWRun	DoubleWRun	SwordShieldWRun	ShieldSwordWRun	GuqinWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	SwordShieldWWound	ShieldSwordWWound	GuqinWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	SwordShieldWDie	ShieldSwordWDie	GuqinWDie	FreeAttack	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	SwordShieldWChop	SwordShieldWCut	ShieldSwordWChop	ShieldSwordWCut	GuqinWPuncture	GuqinWCut	DartThrow	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SwordShieldWMagic	ShieldSwordWMagic	GuqinWMagic	SitDown	Jump	RideStand	RideWalk	RideRun	RideCut	RidePuncture	RideMagic	RideWound	RideDie	RideStand1	RideStand2
Vò Hån Vò KhÝ ThuÉn 1	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Vò Hån Vò KhÝ §ao 2	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Vò Hån Vò KhÝ ThuÉn 2	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Vò Hån NguyÖt KhuyÕt §ao	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Vò Hån NguyÖt KhuyÕt ThuÉn	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Vò Hån DiÖu D­¬ng §ao	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Vò Hån DiÖu D­¬ng ThuÉn	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Vò Hån T©n Thñ Vò KhÝ §ao	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Vò Hån T©n Thñ Vò KhÝ ThuÉn	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi Vò Hån ThuÉn Ph¸p	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Anh Hµo Chi Vò Hån §ao Ph¸p	120,8,1	120,8,1							120,8,1	120,8,1								248,8,1	248,8,1							96,8,1	96,8,1						104,8,1	104,8,1						104,8,1	104,8,1									232,8,1	192,8,1	232,8,1	192,8,1								176,8,1	176,8,1				112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tiªu Dao KiÕm 1			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tiªu Dao KiÕm 2			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tiªu Dao KiÕm 3			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tiªu Dao KiÕm 4			120,8,1	120,8,1		88,8,1									120,8,1								88,8,1							64,8,1							88,8,1							128,8,1	112,8,1													96,8,1								112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tiªu Dao CÇm 1											88,8,1	88,8,1								96,8,1								88,8,1							56,8,1							120,8,1												80,8,1	184,8,1								96,8,1			112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tiªu Dao CÇm 2											88,8,1	88,8,1								96,8,1								88,8,1							56,8,1							120,8,1												80,8,1	184,8,1								96,8,1			112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tiªu Dao CÇm 3											88,8,1	88,8,1								96,8,1								88,8,1							56,8,1							120,8,1												80,8,1	184,8,1								96,8,1			112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
Tiªu Dao CÇm 4											88,8,1	88,8,1								96,8,1								88,8,1							56,8,1							120,8,1												80,8,1	184,8,1								96,8,1			112,8,1	96,8,1	80,8,1	96,8,1	112,8,1	96,8,1	48,8,1	112,8,1	112,8,1	112,8,1
null																																																																											
